order_id,customer_id,customer_name,customer_segment,customer_type,first_purchase_date,last_purchase_date,product_id,product_name,category,sub_category,brand,order_date,quantity,unit_price,discount_pct,sales_channel,payment_method,sales_rep,region,operating_expenses,cash_balance,debt_balance,monthly_burn,churn_flag,gross_revenue,net_revenue,cogs_pct,cost_of_goods_sold,gross_profit,order_year,order_month,order_quarter,order_month_year,margin_pct
14256,P1003,Gabriel Ribeiro,Consumer,Returning,2023-02-17,2025-08-29,P1003,Ipad Mini,Electronics,Tablets,Apple,2025-08-29,2,604.52,0.05,Online,Credit Card,Diego,South,75.42,17045.38,2024.69,82.89,0,1209.04,1148.588,0.75,906.78,241.808,2025,8,3,2025-08,21.052631578947366
14257,P1035,Mateus Martins,Consumer,Returning,2023-08-29,2025-10-13,P1035,Galaxy S24 Ultra,Electronics,Smartphones,Samsung,2025-03-29,1,1303.58,0.15,Online,Credit Card,Bruno,North,146.59,6192.77,232.21,234.59,0,1303.58,1108.043,0.8,1042.864,65.17899999999986,2025,3,1,2025-03,5.882352941176459
14258,P1001,Igor Souza,Consumer,Returning,2023-11-26,2025-02-27,P1001,Mx Keys S,Electronics,Peripherals,Logitech,2024-03-28,2,102.2,0.15,Online,Debit Card,Diego,East,312.31,12451.56,4823.27,410.79,0,204.4,173.74,0.5,102.2,71.54,2024,3,1,2024-03,41.1764705882353
14259,P1021,Sofia Martins,Corporate,New,2023-11-15,2025-09-14,P1021,Tune 770Nc,Electronics,Audio,Jbl,2025-09-14,2,139.13,0.0,Online,Credit Card,Bruno,Central,137.82,15313.61,2234.77,196.97,1,278.26,278.26,0.7,194.78199999999998,83.47800000000001,2025,9,3,2025-09,30.000000000000004
14260,P1020,Patrícia Lima,Consumer,Returning,2022-09-29,2025-12-07,P1020,Legion Slim 5,Electronics,Laptops,Lenovo,2024-08-16,2,1330.67,0.25,Online,Credit Card,Eduardo,Central,234.95,16950.38,2497.4,195.43,0,2661.34,1996.005,0.85,2262.139,-266.134,2024,8,3,2024-08,-13.333333333333334
14261,P1039,Mateus Costa,Consumer,Returning,2023-07-13,2025-08-29,P1039,235 Wireless Mouse,Electronics,Peripherals,Hp,2024-11-28,3,26.75,0.1,Online,Cash,Bruno,North,198.73,12684.39,4488.63,401.78,0,80.25,72.22500000000001,0.5,40.125,32.10000000000001,2024,11,4,2024-11,44.44444444444445
14262,P1033,Thiago Martins,Consumer,Returning,2023-10-28,2025-05-03,P1033,Srs-Xb100,Electronics,Audio,Sony,2025-02-28,1,55.0,0.15,Retail,Credit Card,Diego,North,300.52,8497.3,5244.93,437.86,1,55.0,46.75,0.7,38.5,8.25,2025,2,1,2025-02,17.647058823529413
14263,P1014,Vanessa Araújo,Consumer,Returning,2022-11-20,2025-04-03,P1014,Wh-1000Xm5,Electronics,Audio,Sony,2024-05-19,1,354.82,0.0,Online,Credit Card,Bruno,West,233.99,6930.89,3592.66,159.14,0,354.82,354.82,0.7,248.37399999999997,106.44600000000003,2024,5,2,2024-05,30.00000000000001
14264,P1043,Carlos Ribeiro,Consumer,Returning,2023-06-17,2025-01-12,P1043,Blackwidow V4,Electronics,Peripherals,Razer,2024-02-08,3,185.68,0.1,Retail,Cash,Ana,West,79.91,17553.66,1817.41,339.93,0,557.04,501.33599999999996,0.5,278.52,222.81599999999997,2024,2,1,2024-02,44.44444444444444
14265,P1009,Rafael Barbosa,Corporate,Returning,2023-09-21,2025-04-11,P1009,Ipad Air,Electronics,Tablets,Apple,2024-08-20,3,816.42,0.0,Online,Credit Card,Camila,South,188.22,11918.84,6032.9,289.58,0,2449.2599999999998,2449.2599999999998,0.75,1836.9449999999997,612.315,2024,8,3,2024-08,25.000000000000007
14266,P1037,Aline Martins,Consumer,Returning,2023-11-06,2025-12-15,P1037,Airpods 3,Electronics,Audio,Apple,2025-12-15,1,177.82,0.0,Retail,Credit Card,Ana,East,206.04,6951.54,1510.95,401.15,0,177.82,177.82,0.7,124.47399999999999,53.346000000000004,2025,12,4,2025-12,30.000000000000004
14267,P1041,Mariana Pereira,Corporate,New,2023-11-15,2025-02-26,P1041,Tab P12,Electronics,Tablets,Lenovo,2025-02-26,2,398.64,0.0,Retail,Debit Card,Eduardo,East,237.14,5600.13,5379.42,173.95,0,797.28,797.28,0.75,597.96,199.31999999999994,2025,2,1,2025-02,24.999999999999993
14268,P1014,Renato Mendes,Smb,Returning,2023-11-26,2025-09-23,P1014,Wh-1000Xm5,Electronics,Audio,Sony,2025-09-23,1,314.7,0.05,Online,Debit Card,Eduardo,East,14.77,10914.73,2715.99,209.92,0,314.7,298.965,0.7,220.29,78.67499999999998,2025,9,3,2025-09,26.31578947368421
14269,P1039,Beatriz Teixeira,Consumer,Returning,2023-05-18,2025-12-30,P1039,235 Wireless Mouse,Electronics,Peripherals,Hp,2024-01-15,1,30.45,0.0,Online,Credit Card,Camila,West,214.67,12663.98,1060.12,233.12,0,30.45,30.45,0.5,15.225,15.225,2024,1,1,2024-01,50.0
14270,P1021,João Ribeiro,Consumer,Returning,2023-01-13,2025-12-26,P1021,Tune 770Nc,Electronics,Audio,Jbl,2025-12-26,2,146.62,0.0,Retail,Cash,Eduardo,West,73.95,12501.14,5918.94,364.83,0,293.24,293.24,0.7,205.268,87.97200000000001,2025,12,4,2025-12,30.000000000000004
14271,P1019,Beatriz Lima,Consumer,Returning,2023-10-24,2024-08-21,P1019,Thinkpad E14,Electronics,Laptops,Lenovo,2024-07-08,1,1077.4,0.1,Online,Credit Card,Camila,East,149.39,15244.39,1073.15,114.79,0,1077.4,969.6600000000001,0.85,915.7900000000001,53.870000000000005,2024,7,3,2024-07,5.555555555555555
14272,P1027,Vanessa Ribeiro,Consumer,Returning,2023-01-25,2024-11-10,P1027,320K Keyboard,Electronics,Peripherals,Hp,2024-11-10,1,39.39,0.15,Online,Credit Card,Bruno,South,115.88,13186.18,4911.73,309.95,0,39.39,33.4815,0.5,19.695,13.786499999999997,2024,11,4,2024-11,41.17647058823529
14273,P1039,Ana Teixeira,Consumer,Returning,2023-03-19,2025-01-01,P1039,235 Wireless Mouse,Electronics,Peripherals,Hp,2024-03-08,1,29.17,0.15,Online,Credit Card,Bruno,North,85.66,14356.23,871.19,316.15,0,29.17,24.7945,0.5,14.585,10.209499999999998,2024,3,1,2024-03,41.17647058823529
14274,P1019,Carlos Ribeiro,Consumer,Returning,2023-09-11,2025-08-23,P1019,Thinkpad E14,Electronics,Laptops,Lenovo,2025-08-23,1,1024.11,0.05,Online,Debit Card,Camila,North,103.12,13304.29,3131.75,68.02,0,1024.11,972.9044999999999,0.85,870.4934999999999,102.41099999999994,2025,8,3,2025-08,10.52631578947368
14275,P1015,Renato Martins,Smb,New,2022-09-29,2025-03-03,P1015,Ideapad 5,Electronics,Laptops,Lenovo,2025-03-03,1,821.12,0.05,Online,Credit Card,Diego,Central,78.7,12473.33,1456.42,320.61,0,821.12,780.064,0.85,697.952,82.11199999999997,2025,3,1,2025-03,10.526315789473681
14276,P1032,Sofia Pereira,Consumer,New,2023-09-08,2024-02-14,P1032,Deathadder V3,Electronics,Peripherals,Razer,2024-02-14,2,84.63,0.05,Online,Credit Card,Eduardo,West,70.08,17542.0,1712.3,142.86,1,169.26,160.797,0.5,84.63,76.167,2024,2,1,2024-02,47.36842105263158
14277,P1031,Pedro Araújo,Consumer,Returning,2022-10-05,2025-12-31,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2024-06-01,1,914.02,0.0,Online,Credit Card,Bruno,North,167.36,7972.69,4157.29,296.91,0,914.02,914.02,0.8,731.216,182.80399999999997,2024,6,2,2024-06,20.0
14278,P1020,Vanessa Araújo,Corporate,New,2022-08-16,2025-07-16,P1020,Legion Slim 5,Electronics,Laptops,Lenovo,2025-07-16,1,1489.72,0.0,Online,Credit Card,Camila,Central,278.74,4888.49,2796.31,370.32,0,1489.72,1489.72,0.85,1266.262,223.45800000000008,2025,7,3,2025-07,15.000000000000005
14279,P1027,Beatriz Teixeira,Smb,Returning,2022-10-15,2025-10-11,P1027,320K Keyboard,Electronics,Peripherals,Hp,2025-10-11,1,39.93,0.0,Online,Credit Card,Ana,West,55.14,7436.64,3510.14,72.29,0,39.93,39.93,0.5,19.965,19.965,2025,10,4,2025-10,50.0
14280,P1033,Mateus Teixeira,Consumer,Returning,2023-10-08,2025-05-28,P1033,Srs-Xb100,Electronics,Audio,Sony,2025-05-26,1,63.14,0.0,Online,Cash,Bruno,South,58.77,6723.99,1465.9,310.98,0,63.14,63.14,0.7,44.198,18.942,2025,5,2,2025-05,30.0
14281,P1014,Fernanda Araújo,Consumer,New,2022-07-26,2025-07-30,P1014,Wh-1000Xm5,Electronics,Audio,Sony,2025-07-30,1,354.97,0.05,Online,Debit Card,Diego,East,301.22,14251.58,4056.78,150.32,0,354.97,337.2215,0.7,248.479,88.74249999999998,2025,7,3,2025-07,26.315789473684205
14282,P1019,Renato Gomes,Consumer,Returning,2023-03-01,2025-09-20,P1019,Thinkpad E14,Electronics,Laptops,Lenovo,2025-09-20,1,1085.68,0.1,Retail,Credit Card,Ana,East,168.62,15836.36,5974.43,61.72,0,1085.68,977.1120000000001,0.85,922.828,54.284000000000106,2025,9,3,2025-09,5.555555555555566
14283,P1012,Mateus Araújo,Corporate,Returning,2023-04-23,2025-11-05,P1012,Macbook Air M3,Electronics,Laptops,Apple,2025-11-05,1,1469.18,0.15,Online,Credit Card,Ana,Central,265.45,6956.39,5455.65,191.24,1,1469.18,1248.803,0.85,1248.803,0.0,2025,11,4,2025-11,0.0
14284,P1019,João Martins,Smb,Returning,2023-01-25,2025-05-19,P1019,Thinkpad E14,Electronics,Laptops,Lenovo,2024-12-25,1,1133.12,0.1,Online,Cash,Camila,South,319.18,5465.63,1218.94,267.87,1,1133.12,1019.8079999999999,0.85,963.1519999999999,56.65599999999995,2024,12,4,2024-12,5.555555555555551
14285,P1011,Renato Mendes,Consumer,New,2023-08-18,2024-09-10,P1011,Poco X6,Electronics,Smartphones,Xiaomi,2024-09-10,4,379.66,0.1,Retail,Credit Card,Eduardo,East,278.09,10947.96,2232.64,408.9,0,1518.64,1366.776,0.8,1214.912,151.86400000000003,2024,9,3,2024-09,11.111111111111112
14286,P1034,Lucas Mendes,Consumer,Returning,2023-04-15,2025-12-15,P1034,Iphone 15 Plus,Electronics,Smartphones,Apple,2025-05-25,2,1127.83,0.0,Retail,Credit Card,Diego,West,89.34,16832.03,425.92,216.9,0,2255.66,2255.66,0.8,1804.528,451.13199999999983,2025,5,2,2025-05,19.999999999999993
14287,P1024,Larissa Teixeira,Consumer,Returning,2023-01-23,2025-12-07,P1024,Galaxy Tab S9 Fe,Electronics,Tablets,Samsung,2025-12-07,3,550.33,0.0,Retail,Credit Card,Camila,North,57.41,16665.08,212.1,352.97,1,1650.9900000000002,1650.9900000000002,0.75,1238.2425000000003,412.74749999999995,2025,12,4,2025-12,24.999999999999993
14288,P1031,Fernanda Oliveira,Consumer,Returning,2023-10-11,2025-03-07,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2025-03-07,1,969.16,0.25,Retail,Cash,Diego,North,254.2,9000.46,2767.13,334.24,0,969.16,726.87,0.8,775.328,-48.45799999999997,2025,3,1,2025-03,-6.6666666666666625
14289,P1005,Larissa Ribeiro,Corporate,Returning,2023-02-27,2025-10-15,P1005,Latitude 5440,Electronics,Laptops,Dell,2024-12-10,1,1155.44,0.0,Online,Cash,Eduardo,West,35.4,13257.15,227.45,421.65,0,1155.44,1155.44,0.85,982.124,173.31600000000003,2024,12,4,2024-12,15.000000000000002
14290,P1011,Rafael Souza,Consumer,Returning,2022-11-13,2025-07-22,P1011,Poco X6,Electronics,Smartphones,Xiaomi,2025-07-22,1,418.2,0.15,Online,Debit Card,Ana,North,312.24,13453.67,5975.05,324.98,0,418.2,355.46999999999997,0.8,334.56,20.909999999999968,2025,7,3,2025-07,5.882352941176462
14291,P1007,Pedro Martins,Consumer,Returning,2022-10-20,2025-11-02,P1007,Iphone 14,Electronics,Smartphones,Apple,2024-11-11,2,820.54,0.0,Online,Credit Card,Ana,Central,45.57,5678.26,1997.84,359.2,0,1641.08,1641.08,0.8,1312.864,328.2159999999999,2024,11,4,2024-11,19.999999999999996
14292,P1028,Patrícia Alves,Smb,Returning,2023-11-07,2025-08-15,P1028,Galaxy Tab S9,Electronics,Tablets,Samsung,2025-08-15,1,847.68,0.0,Online,Credit Card,Diego,East,270.5,12702.02,2401.88,136.35,0,847.68,847.68,0.75,635.76,211.91999999999996,2025,8,3,2025-08,24.999999999999996
14293,P1002,Carlos Alves,Corporate,Returning,2023-07-29,2025-07-01,P1002,Redmi Note 13,Electronics,Smartphones,Xiaomi,2025-07-01,2,341.02,0.05,Online,Credit Card,Ana,North,130.11,6198.49,0.0,310.78,0,682.04,647.938,0.8,545.632,102.30600000000004,2025,7,3,2025-07,15.789473684210535
14294,P1016,Juliana Rocha,Consumer,Returning,2023-09-03,2025-06-16,P1016,Macbook Air M2,Electronics,Laptops,Apple,2025-05-02,1,1297.79,0.15,Online,Credit Card,Eduardo,West,135.75,6392.53,2829.3,246.07,1,1297.79,1103.1215,0.85,1103.1215,0.0,2025,5,2,2025-05,0.0
14295,P1005,João Alves,Consumer,New,2023-04-04,2024-10-31,P1005,Latitude 5440,Electronics,Laptops,Dell,2024-10-31,1,1122.97,0.1,Online,Credit Card,Diego,West,282.97,8878.3,1303.86,427.28,1,1122.97,1010.673,0.85,954.5245,56.14850000000001,2024,10,4,2024-10,5.555555555555556
14296,P1004,Rafael Lima,Consumer,Returning,2023-11-20,2025-10-31,P1004,Galaxy S24,Electronics,Smartphones,Samsung,2025-09-13,2,966.93,0.05,Online,Cash,Ana,Central,158.71,10118.06,4921.6,303.8,0,1933.86,1837.167,0.8,1547.088,290.07899999999995,2025,9,3,2025-09,15.789473684210526
14297,P1021,Ana Rocha,Smb,Returning,2022-10-30,2025-09-12,P1021,Tune 770Nc,Electronics,Audio,Jbl,2025-09-12,2,160.58,0.05,Online,Credit Card,Ana,South,35.96,16312.21,3590.21,227.06,1,321.16,305.10200000000003,0.7,224.812,80.29000000000002,2025,9,3,2025-09,26.315789473684216
14298,P1015,Gabriel Costa,Consumer,Returning,2022-10-28,2025-11-01,P1015,Ideapad 5,Electronics,Laptops,Lenovo,2024-03-15,3,844.24,0.1,Online,Debit Card,Eduardo,East,104.23,13526.94,1137.22,87.73,0,2532.7200000000003,2279.4480000000003,0.85,2152.8120000000004,126.63599999999997,2024,3,1,2024-03,5.555555555555554
14299,P1003,Pedro Pereira,Consumer,Returning,2023-02-27,2025-09-19,P1003,Ipad Mini,Electronics,Tablets,Apple,2024-08-05,1,560.97,0.25,Retail,Credit Card,Diego,South,211.21,4860.24,4234.9,42.92,0,560.97,420.7275,0.75,420.7275,0.0,2024,8,3,2024-08,0.0
14300,P1012,Pedro Costa,Consumer,Returning,2022-07-29,2025-12-23,P1012,Macbook Air M3,Electronics,Laptops,Apple,2024-01-07,1,1561.21,0.0,Online,Debit Card,Camila,North,80.9,8692.46,573.52,354.69,1,1561.21,1561.21,0.85,1327.0285,234.18150000000014,2024,1,1,2024-01,15.000000000000007
14301,P1022,Patrícia Silva,Smb,Returning,2023-02-07,2025-10-31,P1022,Xps 13,Electronics,Laptops,Dell,2025-05-16,1,1252.78,0.05,Retail,Debit Card,Bruno,South,159.72,5351.93,2196.24,248.52,1,1252.78,1190.1409999999998,0.85,1064.863,125.27799999999979,2025,5,2,2025-05,10.526315789473669
14302,P1034,Beatriz Araújo,Smb,Returning,2023-09-12,2025-10-06,P1034,Iphone 15 Plus,Electronics,Smartphones,Apple,2025-06-15,1,1055.61,0.1,Online,Debit Card,Eduardo,Central,213.67,8367.94,5314.87,116.72,0,1055.61,950.049,0.8,844.4879999999999,105.56100000000004,2025,6,2,2025-06,11.111111111111114
14303,P1002,Sofia Ribeiro,Consumer,Returning,2023-02-04,2024-09-16,P1002,Redmi Note 13,Electronics,Smartphones,Xiaomi,2024-09-16,2,326.45,0.05,Online,Debit Card,Eduardo,Central,202.81,5658.3,5788.33,390.75,0,652.9,620.255,0.8,522.32,97.93499999999995,2024,9,3,2024-09,15.789473684210517
14304,P1039,Vanessa Lima,Smb,Returning,2023-05-20,2025-06-23,P1039,235 Wireless Mouse,Electronics,Peripherals,Hp,2025-03-18,1,29.26,0.0,Retail,Credit Card,Eduardo,South,277.85,16128.19,3653.5,361.57,0,29.26,29.26,0.5,14.63,14.63,2025,3,1,2025-03,50.0
14305,P1002,Mateus Pereira,Consumer,Returning,2022-07-30,2025-06-13,P1002,Redmi Note 13,Electronics,Smartphones,Xiaomi,2024-02-04,2,361.4,0.1,Online,Cash,Camila,East,80.41,8892.05,2284.11,181.02,1,722.8,650.52,0.8,578.24,72.27999999999997,2024,2,1,2024-02,11.111111111111107
14306,P1030,João Oliveira,Consumer,Returning,2022-11-08,2025-08-08,P1030,Flip 6,Electronics,Audio,Jbl,2025-01-03,1,124.38,0.1,Retail,Cash,Eduardo,North,87.69,7625.18,4403.45,76.62,0,124.38,111.942,0.7,87.06599999999999,24.876000000000005,2025,1,1,2025-01,22.222222222222225
14307,P1031,Sofia Mendes,Smb,New,2022-08-27,2024-05-02,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2024-05-02,2,951.63,0.05,Online,Debit Card,Bruno,West,311.66,17371.13,5275.44,209.06,0,1903.26,1808.097,0.8,1522.6080000000002,285.4889999999998,2024,5,2,2024-05,15.789473684210517
14308,P1019,Sofia Ribeiro,Consumer,Returning,2023-06-05,2025-12-20,P1019,Thinkpad E14,Electronics,Laptops,Lenovo,2025-03-09,1,1140.05,0.0,Online,Credit Card,Ana,Central,187.5,18463.46,11.53,439.08,0,1140.05,1140.05,0.85,969.0424999999999,171.00750000000005,2025,3,1,2025-03,15.000000000000005
14309,P1023,Fernanda Gomes,Smb,Returning,2023-08-05,2025-10-02,P1023,Galaxy A55,Electronics,Smartphones,Samsung,2025-07-02,1,499.16,0.2,Retail,Cash,Eduardo,South,119.4,4458.41,5368.79,427.2,0,499.16,399.32800000000003,0.8,399.32800000000003,0.0,2025,7,3,2025-07,0.0
14310,P1042,João Araújo,Consumer,Returning,2022-07-12,2025-10-17,P1042,Mx Master 3S,Electronics,Peripherals,Logitech,2024-01-23,1,124.91,0.0,Online,Credit Card,Bruno,East,43.54,7844.4,2445.43,301.41,0,124.91,124.91,0.5,62.455,62.455,2024,1,1,2024-01,50.0
14311,P1003,Aline Alves,Consumer,Returning,2022-11-07,2024-12-13,P1003,Ipad Mini,Electronics,Tablets,Apple,2024-12-13,2,590.39,0.0,Online,Debit Card,Camila,East,44.74,17921.98,909.22,280.76,0,1180.78,1180.78,0.75,885.585,295.19499999999994,2024,12,4,2024-12,24.999999999999993
14312,P1042,Mateus Araújo,Consumer,Returning,2023-05-04,2025-05-29,P1042,Mx Master 3S,Electronics,Peripherals,Logitech,2025-05-29,4,125.45,0.1,Online,Credit Card,Camila,East,319.34,8718.49,1531.19,430.97,0,501.8,451.62,0.5,250.9,200.72,2025,5,2,2025-05,44.44444444444444
14313,P1039,Vanessa Barbosa,Corporate,Returning,2023-03-27,2025-02-17,P1039,235 Wireless Mouse,Electronics,Peripherals,Hp,2024-11-26,3,30.26,0.1,Online,Credit Card,Eduardo,South,229.75,13435.07,4398.94,363.93,0,90.78,81.702,0.5,45.39,36.312,2024,11,4,2024-11,44.44444444444444
14314,P1044,Fernanda Costa,Consumer,Returning,2023-03-20,2025-12-22,P1044,Ipad 10Th Gen,Electronics,Tablets,Apple,2024-01-18,3,426.37,0.1,Online,Debit Card,Diego,East,73.73,16019.69,3244.52,322.76,0,1279.1100000000001,1151.199,0.75,959.3325000000001,191.86649999999997,2024,1,1,2024-01,16.666666666666664
14315,P1012,Thiago Lima,Consumer,New,2022-08-09,2025-01-03,P1012,Macbook Air M3,Electronics,Laptops,Apple,2025-01-03,1,1449.3,0.05,Retail,Credit Card,Ana,Central,67.89,9955.58,4966.76,373.41,0,1449.3,1376.8349999999998,0.85,1231.905,144.92999999999984,2025,1,1,2025-01,10.526315789473674
14316,P1004,Patrícia Ribeiro,Consumer,Returning,2023-11-23,2025-11-02,P1004,Galaxy S24,Electronics,Smartphones,Samsung,2024-06-23,1,952.13,0.1,Online,Debit Card,Ana,Central,191.42,12369.15,0.0,229.33,0,952.13,856.917,0.8,761.7040000000001,95.21299999999997,2024,6,2,2024-06,11.111111111111107
14317,P1036,Beatriz Ribeiro,Smb,Returning,2023-08-29,2024-11-08,P1036,Airpods Pro,Electronics,Audio,Apple,2024-11-08,1,237.54,0.0,Online,Credit Card,Diego,North,290.61,9210.32,5718.18,180.67,0,237.54,237.54,0.7,166.278,71.262,2024,11,4,2024-11,30.0
14318,P1028,Larissa Mendes,Corporate,Returning,2023-04-19,2025-04-05,P1028,Galaxy Tab S9,Electronics,Tablets,Samsung,2024-07-13,1,834.99,0.05,Retail,Debit Card,Eduardo,South,216.89,8603.19,3860.75,94.58,0,834.99,793.2405,0.75,626.2425000000001,166.99799999999993,2024,7,3,2024-07,21.05263157894736
14319,P1037,Aline Oliveira,Consumer,Returning,2022-11-04,2025-10-05,P1037,Airpods 3,Electronics,Audio,Apple,2025-10-05,3,170.62,0.1,Retail,Credit Card,Bruno,South,111.91,8067.79,3199.66,297.63,1,511.86,460.67400000000004,0.7,358.30199999999996,102.37200000000007,2025,10,4,2025-10,22.222222222222236
14320,P1007,Fernanda Ribeiro,Consumer,New,2022-10-21,2024-05-14,P1007,Iphone 14,Electronics,Smartphones,Apple,2024-05-14,1,776.15,0.05,Retail,Credit Card,Bruno,North,78.56,6523.68,4132.15,167.7,0,776.15,737.3425,0.8,620.9200000000001,116.4224999999999,2024,5,2,2024-05,15.789473684210515
14321,P1007,Carlos Oliveira,Corporate,Returning,2022-07-15,2025-07-24,P1007,Iphone 14,Electronics,Smartphones,Apple,2025-06-10,2,752.54,0.05,Online,Credit Card,Ana,North,195.95,15848.59,3748.76,301.96,0,1505.08,1429.8259999999998,0.8,1204.064,225.76199999999972,2025,6,2,2025-06,15.78947368421051
14322,P1021,Renato Barbosa,Corporate,Returning,2023-01-23,2025-11-09,P1021,Tune 770Nc,Electronics,Audio,Jbl,2024-05-21,2,150.38,0.0,Online,Cash,Bruno,North,297.1,9412.35,4508.74,371.61,0,300.76,300.76,0.7,210.53199999999998,90.22800000000001,2024,5,2,2024-05,30.000000000000004
14323,P1007,Renato Mendes,Smb,Returning,2023-10-20,2025-06-05,P1007,Iphone 14,Electronics,Smartphones,Apple,2025-02-03,1,773.29,0.05,Online,Credit Card,Camila,West,42.42,18863.26,652.28,283.68,0,773.29,734.6254999999999,0.8,618.6320000000001,115.99349999999981,2025,2,1,2025-02,15.789473684210503
14324,P1034,Thiago Martins,Consumer,Returning,2023-02-18,2024-06-24,P1034,Iphone 15 Plus,Electronics,Smartphones,Apple,2024-03-29,1,1106.92,0.05,Online,Credit Card,Ana,West,123.57,6771.59,512.55,75.95,0,1106.92,1051.574,0.8,885.5360000000001,166.038,2024,3,1,2024-03,15.789473684210526
14325,P1026,Patrícia Souza,Consumer,New,2023-02-09,2024-11-01,P1026,Inspiron 15,Electronics,Laptops,Dell,2024-11-01,1,745.57,0.0,Online,Credit Card,Ana,East,106.7,12350.76,1016.32,275.22,0,745.57,745.57,0.85,633.7345,111.83550000000002,2024,11,4,2024-11,15.000000000000002
14326,P1035,Sofia Barbosa,Smb,Returning,2022-11-28,2025-02-12,P1035,Galaxy S24 Ultra,Electronics,Smartphones,Samsung,2024-08-27,1,1380.33,0.15,Online,Debit Card,Eduardo,South,254.6,9840.41,4095.06,437.53,1,1380.33,1173.2804999999998,0.8,1104.264,69.01649999999995,2024,8,3,2024-08,5.8823529411764675
14327,P1029,Juliana Oliveira,Smb,Returning,2022-10-15,2025-07-08,P1029,Galaxy Tab A9+,Electronics,Tablets,Samsung,2025-07-08,2,317.65,0.05,Retail,Credit Card,Eduardo,North,220.96,9772.32,3078.96,339.63,0,635.3,603.535,0.75,476.47499999999997,127.06,2025,7,3,2025-07,21.05263157894737
14328,P1034,Patrícia Lima,Consumer,Returning,2022-09-12,2025-08-24,P1034,Iphone 15 Plus,Electronics,Smartphones,Apple,2025-08-24,2,1151.38,0.2,Online,Credit Card,Bruno,East,163.23,8944.39,860.91,373.69,0,2302.76,1842.2080000000003,0.8,1842.2080000000003,0.0,2025,8,3,2025-08,0.0
14329,P1035,Mariana Oliveira,Consumer,Returning,2023-04-10,2025-02-09,P1035,Galaxy S24 Ultra,Electronics,Smartphones,Samsung,2025-02-09,1,1330.56,0.0,Online,Credit Card,Ana,South,112.72,13845.26,4727.58,386.09,0,1330.56,1330.56,0.8,1064.448,266.11199999999985,2025,2,1,2025-02,19.99999999999999
14330,P1010,Ana Barbosa,Consumer,Returning,2023-06-16,2025-10-23,P1010,Brio 500,Electronics,Peripherals,Logitech,2025-05-25,2,127.06,0.25,Online,Cash,Camila,North,223.04,14309.26,178.59,346.93,0,254.12,190.59,0.5,127.06,63.53,2025,5,2,2025-05,33.33333333333333
14331,P1028,Mariana Martins,Corporate,Returning,2023-05-15,2025-06-10,P1028,Galaxy Tab S9,Electronics,Tablets,Samsung,2024-02-04,1,883.96,0.0,Retail,Debit Card,Camila,West,58.71,12791.58,453.79,217.09,0,883.96,883.96,0.75,662.97,220.99,2024,2,1,2024-02,25.0
14332,P1022,Mateus Barbosa,Consumer,Returning,2022-11-02,2025-08-05,P1022,Xps 13,Electronics,Laptops,Dell,2024-06-20,1,1308.9,0.1,Online,Debit Card,Bruno,East,187.7,15617.27,4303.6,197.47,1,1308.9,1178.0100000000002,0.85,1112.565,65.44500000000016,2024,6,2,2024-06,5.555555555555569
14333,P1006,Thiago Araújo,Consumer,Returning,2022-12-01,2025-03-28,P1006,Iphone 15,Electronics,Smartphones,Apple,2025-03-28,1,1012.91,0.05,Online,Credit Card,Ana,East,103.06,10440.43,5688.04,82.49,0,1012.91,962.2644999999999,0.8,810.328,151.9364999999999,2025,3,1,2025-03,15.78947368421052
14334,P1034,João Silva,Consumer,Returning,2023-05-16,2025-10-09,P1034,Iphone 15 Plus,Electronics,Smartphones,Apple,2025-10-09,1,1046.5,0.1,Online,Debit Card,Ana,West,130.33,6156.52,5522.58,142.53,0,1046.5,941.85,0.8,837.2,104.64999999999998,2025,10,4,2025-10,11.111111111111109
14335,P1036,Juliana Silva,Consumer,Returning,2023-03-29,2025-04-05,P1036,Airpods Pro,Electronics,Audio,Apple,2025-02-28,1,240.12,0.25,Online,Cash,Camila,West,197.43,12121.09,3929.79,374.84,0,240.12,180.09,0.7,168.084,12.006,2025,2,1,2025-02,6.666666666666667
14336,P1019,Vanessa Teixeira,Consumer,Returning,2023-05-06,2025-09-27,P1019,Thinkpad E14,Electronics,Laptops,Lenovo,2024-03-01,1,1065.96,0.05,Retail,Credit Card,Diego,East,234.16,10544.25,3607.46,55.36,0,1065.96,1012.662,0.85,906.066,106.596,2024,3,1,2024-03,10.526315789473683
14337,P1013,Renato Costa,Consumer,Returning,2022-11-01,2025-05-03,P1013,Wf-1000Xm5,Electronics,Audio,Sony,2025-05-03,2,290.41,0.15,Retail,Credit Card,Diego,Central,213.33,15130.18,3000.62,396.21,1,580.82,493.697,0.7,406.574,87.12299999999999,2025,5,2,2025-05,17.64705882352941
14338,P1036,Beatriz Barbosa,Consumer,Returning,2022-07-23,2025-10-05,P1036,Airpods Pro,Electronics,Audio,Apple,2025-02-03,3,253.7,0.05,Online,Credit Card,Ana,West,261.85,8786.16,4692.75,313.49,0,761.0999999999999,723.0449999999998,0.7,532.7699999999999,190.27499999999998,2025,2,1,2025-02,26.315789473684216
