order_id,customer_id,customer_name,customer_segment,customer_type,first_purchase_date,last_purchase_date,product_id,product_name,category,sub_category,brand,order_date,quantity,unit_price,discount_pct,sales_channel,payment_method,sales_rep,region,operating_expenses,cash_balance,debt_balance,monthly_burn,churn_flag
12993,C1546,Thiago Silva,Consumer,Returning,2023-06-20,2025-10-18,P1034,iPhone 15 Plus,Electronics,Smartphones,Apple,2024-02-10,1,1077.87,0.10,Online,Credit Card,Camila,East,266.21,16423.47,3312.66,354.79,1
12994,C0719,Rafael Oliveira,Consumer,Returning,2022-12-14,2025-02-23,P1023,Galaxy A55,Electronics,Smartphones,Samsung,2024-09-26,1,494.24,0.25,Online,Cash,Bruno,North,238.86,5826.58,151.90,67.86,0
12995,C1077,Larissa Rocha,Consumer,Returning,2022-08-14,2025-11-14,P1017,Charge 5,Electronics,Audio,JBL,2024-11-04,1,171.10,0.00,Online,Credit Card,Bruno,West,224.92,15707.97,1146.63,145.63,0
12996,C1408,Fernanda Souza,SMB,Returning,2023-03-27,2025-12-10,P1015,IdeaPad 5,Electronics,Laptops,Lenovo,2025-11-13,1,743.91,0.00,Online,Credit Card,Diego,West,307.11,6075.68,3523.51,234.14,0
12997,C0947,João Pereira,SMB,Returning,2022-12-20,2025-03-25,P1005,Latitude 5440,Electronics,Laptops,Dell,2025-03-25,1,1187.63,0.00,Online,Debit Card,Diego,North,120.58,18080.08,980.32,332.45,1
12998,C0808,Carlos Ribeiro,Consumer,Returning,2023-09-11,2025-08-17,P1024,Galaxy Tab S9 FE,Electronics,Tablets,Samsung,2025-03-26,1,571.80,0.00,Online,Credit Card,Camila,Central,305.97,13537.50,3059.33,68.02,0
12999,C1003,Beatriz Silva,Consumer,Returning,2023-06-15,2025-05-31,P1002,Redmi Note 13,Electronics,Smartphones,Xiaomi,2025-02-14,2,355.38,0.10,Retail,Credit Card,Bruno,West,248.71,7726.60,4576.65,355.08,0
13000,C1223,Larissa Costa,Consumer,Returning,2022-11-13,2025-09-21,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2024-03-28,2,830.44,0.05,Online,Credit Card,Ana,Central,268.18,5358.94,2606.67,278.31,0
13001,C0977,Ana Ribeiro,Corporate,Returning,2023-08-05,2025-07-08,P1033,SRS-XB100,Electronics,Audio,Sony,2025-07-06,1,61.31,0.00,Online,Credit Card,Eduardo,North,204.34,12585.88,2787.28,230.33,0
13002,C0330,Carlos Araújo,Consumer,Returning,2022-08-29,2025-11-03,P1005,Latitude 5440,Electronics,Laptops,Dell,2024-10-25,2,1153.93,0.10,Online,Credit Card,Camila,West,303.74,6417.83,4679.97,208.75,0
13003,C1453,Juliana Silva,SMB,Returning,2022-09-09,2025-02-24,P1013,WF-1000XM5,Electronics,Audio,Sony,2024-10-16,2,293.13,0.10,Online,Cash,Diego,East,19.31,17712.50,3054.05,212.60,0
13004,C0921,Renato Pereira,Consumer,New,2022-09-05,2024-09-24,P1008,HomePod mini,Electronics,Audio,Apple,2024-09-24,1,100.38,0.15,Online,Credit Card,Eduardo,Central,279.52,15875.02,4255.95,168.62,0
13005,C1684,Mateus Araújo,Consumer,Returning,2023-10-05,2025-12-23,P1017,Charge 5,Electronics,Audio,JBL,2025-09-11,3,188.73,0.00,Online,Credit Card,Diego,Central,20.96,14724.03,627.44,70.51,0
13006,C0158,Larissa Ribeiro,Consumer,Returning,2023-01-09,2025-08-01,P1004,Galaxy S24,Electronics,Smartphones,Samsung,2025-02-19,1,941.87,0.25,Retail,Credit Card,Diego,West,35.09,9513.91,5971.83,110.47,0
13007,C0351,Juliana Martins,Corporate,Returning,2022-11-05,2024-12-02,P1007,iPhone 14,Electronics,Smartphones,Apple,2024-04-14,1,759.62,0.05,Retail,Debit Card,Camila,East,82.78,10475.65,3968.07,260.44,0
13008,C0377,Mateus Costa,Consumer,Returning,2023-04-10,2025-08-01,P1038,M10 Plus,Electronics,Tablets,Lenovo,2024-01-29,2,233.04,0.00,Retail,Credit Card,Ana,East,87.64,11540.58,5140.83,201.95,1
13009,C1108,Fernanda Gomes,Consumer,Returning,2022-08-06,2025-09-22,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2024-06-06,1,958.59,0.05,Online,Cash,Diego,Central,75.52,16778.18,655.30,123.54,0
13010,C0348,Patrícia Mendes,Consumer,Returning,2023-08-01,2025-09-21,P1030,Flip 6,Electronics,Audio,JBL,2025-09-21,2,136.75,0.05,Online,Credit Card,Eduardo,East,175.38,5264.81,5389.26,44.95,0
13011,C1461,Pedro Alves,Consumer,Returning,2022-11-18,2025-07-30,P1021,Tune 770NC,Electronics,Audio,JBL,2025-07-30,2,160.90,0.00,Online,Credit Card,Eduardo,South,12.88,17098.91,946.71,136.41,1
13012,C1273,Vanessa Costa,Consumer,Returning,2022-09-07,2025-06-09,P1032,DeathAdder V3,Electronics,Peripherals,Razer,2025-06-09,1,84.14,0.00,Online,Credit Card,Camila,East,207.22,10988.28,2505.62,130.15,0
13013,C1422,Igor Costa,Consumer,Returning,2023-03-10,2025-06-17,P1004,Galaxy S24,Electronics,Smartphones,Samsung,2025-04-17,1,852.19,0.05,Retail,Debit Card,Diego,South,54.87,10800.69,3363.58,389.89,0
13014,C1609,Igor Souza,Consumer,Returning,2022-09-24,2025-11-07,P1027,320K Keyboard,Electronics,Peripherals,HP,2024-02-18,1,36.97,0.10,Retail,Cash,Bruno,South,307.30,12505.42,5208.09,441.44,0
13015,C0585,João Silva,Consumer,Returning,2023-05-16,2024-11-18,P1037,AirPods 3,Electronics,Audio,Apple,2024-11-18,2,171.76,0.00,Online,Credit Card,Camila,East,252.74,7090.48,5331.13,142.53,0
13016,C0487,Mariana Gomes,Consumer,Returning,2023-07-20,2025-06-09,P1017,Charge 5,Electronics,Audio,JBL,2025-05-11,1,180.82,0.25,Online,Credit Card,Bruno,Central,13.38,15973.62,0.00,231.20,1
13017,C0989,Lucas Souza,Consumer,Returning,2023-09-04,2025-10-11,P1030,Flip 6,Electronics,Audio,JBL,2025-09-15,2,135.94,0.25,Online,Credit Card,Bruno,South,202.12,14852.28,2023.68,267.35,0
13018,C0562,Renato Oliveira,Corporate,Returning,2022-10-26,2025-03-19,P1013,WF-1000XM5,Electronics,Audio,Sony,2024-03-11,1,286.49,0.05,Online,Debit Card,Bruno,Central,36.59,13176.77,3327.18,203.34,0
13019,C0682,Larissa Gomes,Consumer,Returning,2023-01-31,2025-06-19,P1007,iPhone 14,Electronics,Smartphones,Apple,2025-06-19,1,773.53,0.30,Online,Credit Card,Bruno,Central,80.97,13672.72,2613.75,185.81,0
13020,C1453,Juliana Silva,SMB,Returning,2022-09-09,2025-02-24,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2024-12-31,2,838.88,0.05,Online,Cash,Eduardo,West,70.33,17104.97,3226.80,212.60,0
13021,C1506,Beatriz Ribeiro,Consumer,Returning,2023-07-06,2025-07-19,P1002,Redmi Note 13,Electronics,Smartphones,Xiaomi,2025-02-05,3,347.58,0.10,Retail,Credit Card,Camila,North,161.97,7049.54,3591.15,234.87,0
13022,C0329,Mariana Ribeiro,Consumer,Returning,2023-07-12,2025-07-10,P1019,ThinkPad E14,Electronics,Laptops,Lenovo,2025-07-08,1,1057.28,0.05,Retail,Credit Card,Camila,West,222.11,10016.25,4023.19,158.63,0
13023,C0368,Thiago Costa,Consumer,New,2023-11-01,2025-07-02,P1020,Legion Slim 5,Electronics,Laptops,Lenovo,2025-07-02,1,1422.59,0.05,Online,Cash,Bruno,West,193.86,6797.89,1967.37,388.87,0
13024,C1048,Aline Costa,SMB,Returning,2023-06-01,2025-03-05,P1040,Kiyo Pro,Electronics,Peripherals,Razer,2025-03-05,2,138.11,0.05,Online,Debit Card,Eduardo,Central,149.18,11342.49,2617.62,289.85,0
13025,C0398,Igor Martins,Corporate,New,2023-08-09,2025-10-17,P1001,MX Keys S,Electronics,Peripherals,Logitech,2025-10-17,1,109.15,0.00,Online,Credit Card,Diego,West,19.19,14568.45,312.33,48.23,0
13026,C1628,Gabriel Silva,Consumer,Returning,2022-08-11,2025-07-14,P1005,Latitude 5440,Electronics,Laptops,Dell,2025-06-03,1,1162.95,0.15,Retail,Credit Card,Bruno,South,274.89,15826.29,616.54,423.04,0
13027,C0146,Mariana Ribeiro,SMB,Returning,2023-02-18,2025-07-17,P1043,BlackWidow V4,Electronics,Peripherals,Razer,2025-01-07,1,187.61,0.20,Retail,Credit Card,Diego,South,132.04,11021.41,5284.91,425.86,0
13028,C1102,Vanessa Mendes,Corporate,Returning,2023-10-01,2024-11-03,P1023,Galaxy A55,Electronics,Smartphones,Samsung,2024-05-08,1,523.57,0.00,Online,Credit Card,Diego,South,263.46,7328.84,1075.26,270.62,1
13029,C0569,Gabriel Barbosa,SMB,New,2023-05-31,2025-02-13,P1028,Galaxy Tab S9,Electronics,Tablets,Samsung,2025-02-13,4,884.88,0.00,Retail,Cash,Bruno,West,115.10,11167.95,1007.11,390.23,0
13030,C1056,Lucas Rocha,Consumer,Returning,2023-09-18,2024-08-20,P1036,AirPods Pro,Electronics,Audio,Apple,2024-08-20,2,239.57,0.00,Online,Cash,Eduardo,East,298.76,17819.15,870.00,141.44,0
13031,C1291,Pedro Rocha,Consumer,Returning,2022-07-11,2025-07-16,P1023,Galaxy A55,Electronics,Smartphones,Samsung,2025-03-15,1,475.66,0.05,Online,Debit Card,Ana,North,186.76,16139.39,1891.61,53.18,0
13032,C0169,Gabriel Mendes,Consumer,New,2023-01-24,2024-06-20,P1004,Galaxy S24,Electronics,Smartphones,Samsung,2024-06-20,2,884.50,0.15,Online,Credit Card,Eduardo,West,257.22,16709.03,2368.22,357.53,0
13033,C1443,João Pereira,Consumer,Returning,2022-12-06,2025-09-16,P1013,WF-1000XM5,Electronics,Audio,Sony,2024-05-27,4,287.70,0.15,Online,Credit Card,Eduardo,East,299.62,5919.36,1672.59,132.64,1
13034,C0175,Renato Silva,Consumer,Returning,2022-09-10,2025-10-24,P1031,Xiaomi 14,Electronics,Smartphones,Xiaomi,2025-01-05,3,880.07,0.05,Retail,Cash,Bruno,West,34.49,9970.40,1129.70,380.85,1
13035,C1527,Fernanda Alves,SMB,New,2022-07-18,2024-06-20,P1015,IdeaPad 5,Electronics,Laptops,Lenovo,2024-06-20,1,812.56,0.15,Online,Credit Card,Ana,West,283.87,14436.98,4634.64,150.45,0
13036,C1546,Thiago Silva,Consumer,Returning,2023-06-20,2025-10-18,P1029,Galaxy Tab A9+,Electronics,Tablets,Samsung,2025-02-09,1,285.65,0.30,Retail,Credit Card,Ana,West,240.96,15269.32,3513.63,354.79,1
13037,C0415,Carlos Gomes,Consumer,New,2023-01-25,2024-08-15,P1004,Galaxy S24,Electronics,Smartphones,Samsung,2024-08-15,1,872.94,0.10,Online,Credit Card,Bruno,North,269.80,4797.00,5387.51,175.91,0
13038,C1720,Juliana Alves,Consumer,Returning,2023-02-14,2025-08-31,P1025,USB-C Dock G5,Electronics,Peripherals,HP,2025-04-08,1,192.57,0.05,Online,Debit Card,Diego,Central,223.07,5573.52,4485.46,94.07,0
13039,C0389,Igor Rocha,SMB,Returning,2022-11-01,2025-12-24,P1017,Charge 5,Electronics,Audio,JBL,2024-07-16,4,168.42,0.05,Online,Cash,Camila,Central,301.17,16875.37,5707.52,193.17,0
13040,C0737,João Rocha,Consumer,Returning,2022-08-16,2025-11-13,P1005,Latitude 5440,Electronics,Laptops,Dell,2025-11-13,3,1116.13,0.00,Online,Cash,Ana,East,296.72,6795.64,3950.15,233.20,1
13041,C0265,João Martins,Consumer,Returning,2023-05-05,2025-02-22,P1005,Latitude 5440,Electronics,Laptops,Dell,2025-01-09,1,1104.53,0.15,Online,Credit Card,Diego,North,115.71,13141.88,3704.13,341.44,0
13042,C0525,Thiago Ribeiro,SMB,Returning,2023-01-10,2025-08-04,P1018,MacBook Pro 14,Electronics,Laptops,Apple,2025-08-04,1,1939.21,0.15,Online,Credit Card,Bruno,Central,179.95,14480.31,4974.66,428.37,0
13043,C0150,Carlos Silva,Consumer,Returning,2022-12-08,2025-03-23,P1011,Poco X6,Electronics,Smartphones,Xiaomi,2025-03-15,1,385.47,0.00,Online,Cash,Ana,North,100.18,9521.48,1124.54,98.73,0
13044,C0725,Thiago Alves,SMB,Returning,2023-07-23,2025-06-22,P1004,Galaxy S24,Electronics,Smartphones,Samsung,2025-06-22,1,889.16,0.00,Online,Cash,Diego,Central,130.20,4921.27,5704.27,122.27,1
13045,C0113,Vanessa Gomes,SMB,Returning,2023-01-16,2025-06-01,P1038,M10 Plus,Electronics,Tablets,Lenovo,2024-09-29,1,232.85,0.00,Online,Cash,Diego,South,196.97,4471.77,262.28,298.78,0
13046,C1656,Thiago Silva,Consumer,Returning,2022-10-12,2025-09-30,P1036,AirPods Pro,Electronics,Audio,Apple,2025-04-21,4,262.27,0.00,Online,Credit Card,Bruno,East,245.69,7241.53,1562.96,297.60,0
13047,C1553,Igor Rocha,Consumer,Returning,2023-09-10,2025-08-12,P1039,235 Wireless Mouse,Electronics,Peripherals,HP,2025-08-12,2,29.74,0.00,Online,Credit Card,Bruno,North,105.68,11269.21,3397.81,347.37,1
13048,C1068,Mateus Araújo,Consumer,New,2023-06-01,2025-04-02,P1035,Galaxy S24 Ultra,Electronics,Smartphones,Samsung,2025-04-02,1,1291.13,0.00,Online,Credit Card,Eduardo,South,153.69,13405.49,5703.35,397.96,0
13049,C0480,Vanessa Pereira,SMB,New,2023-04-30,2024-05-10,P1006,iPhone 15,Electronics,Smartphones,Apple,2024-05-10,1,987.11,0.15,Online,Credit Card,Bruno,South,287.78,4504.95,623.29,314.80,0
13050,C0533,Pedro Pereira,Consumer,Returning,2023-02-27,2025-09-19,P1029,Galaxy Tab A9+,Electronics,Tablets,Samsung,2025-03-10,1,319.45,0.25,Online,Credit Card,Eduardo,East,239.81,5572.20,4251.86,42.92,0
13051,C0646,Mariana Souza,Consumer,Returning,2023-05-13,2025-08-21,P1042,MX Master 3S,Electronics,Peripherals,Logitech,2025-08-21,2,125.56,0.15,Online,Cash,Camila,East,78.64,7631.56,1107.77,160.71,0
13052,C1196,Rafael Barbosa,Corporate,Returning,2023-09-21,2025-04-11,P1008,HomePod mini,Electronics,Audio,Apple,2024-09-04,3,101.00,0.10,Online,Credit Card,Eduardo,West,282.16,11280.22,5840.78,289.58,0
13053,C1079,Mateus Araújo,Consumer,New,2023-02-11,2025-11-17,P1005,Latitude 5440,Electronics,Laptops,Dell,2025-11-17,1,1134.30,0.00,Online,Credit Card,Camila,West,115.36,9719.80,5606.49,344.62,1
13054,C0601,Igor Pereira,Consumer,Returning,2023-08-11,2025-09-07,P1020,Legion Slim 5,Electronics,Laptops,Lenovo,2024-06-28,1,1363.47,0.00,Online,Cash,Bruno,West,266.02,4500.93,5407.49,308.86,0
13055,C0384,Mariana Barbosa,SMB,Returning,2023-08-12,2025-11-23,P1042,MX Master 3S,Electronics,Peripherals,Logitech,2025-03-10,1,121.15,0.20,Online,Credit Card,Ana,East,199.60,15364.92,2202.68,384.08,0
13056,C0372,Sofia Silva,Consumer,New,2022-09-20,2024-08-15,P1039,235 Wireless Mouse,Electronics,Peripherals,HP,2024-08-15,2,28.80,0.05,Online,Credit Card,Camila,North,101.29,13791.39,5740.53,202.46,1
13057,C0437,Pedro Mendes,SMB,Returning,2023-03-21,2025-05-17,P1019,ThinkPad E14,Electronics,Laptops,Lenovo,2025-05-17,1,1072.84,0.00,Online,Debit Card,Diego,West,212.26,9287.92,1950.57,62.17,0
13058,C1469,Larissa Oliveira,Corporate,Returning,2022-09-13,2025-06-23,P1024,Galaxy Tab S9 FE,Electronics,Tablets,Samsung,2024-12-30,1,544.96,0.15,Retail,Credit Card,Diego,Central,192.73,3929.58,5756.86,330.10,1
13059,C1136,Mateus Gomes,SMB,Returning,2022-11-20,2024-09-04,P1033,SRS-XB100,Electronics,Audio,Sony,2024-01-30,2,61.01,0.15,Retail,Cash,Ana,East,218.16,8960.61,3077.46,351.97,0
13060,C0639,Igor Ribeiro,Consumer,Returning,2023-08-06,2025-09-28,P1033,SRS-XB100,Electronics,Audio,Sony,2025-06-20,3,56.16,0.05,Online,Debit Card,Diego,East,19.26,9341.69,3925.45,235.41,0
13061,C1468,Gabriel Oliveira,Consumer,Returning,2023-04-04,2025-09-10,P1022,XPS 13,Electronics,Laptops,Dell,2024-04-09,1,1388.55,0.15,Online,Credit Card,Eduardo,West,256.93,18030.47,599.16,113.32,0
13062,C0214,Juliana Martins,SMB,Returning,2023-03-30,2025-11-13,P1011,Poco X6,Electronics,Smartphones,Xiaomi,2025-09-14,1,398.23,0.10,Online,Credit Card,Diego,North,265.68,14405.84,1949.24,69.92,0
13063,C1039,Igor Mendes,Consumer,Returning,2023-01-09,2025-02-19,P1023,Galaxy A55,Electronics,Smartphones,Samsung,2025-02-19,1,528.80,0.00,Online,Credit Card,Ana,North,136.36,14748.99,56.04,48.70,0
13064,C1250,Sofia Souza,Consumer,Returning,2023-10-11,2025-12-25,P1006,iPhone 15,Electronics,Smartphones,Apple,2024-12-07,2,1055.64,0.20,Retail,Debit Card,Ana,Central,264.46,12501.45,5260.49,392.56,0
13065,C1192,Aline Silva,Consumer,Returning,2023-10-16,2025-12-24,P1025,USB-C Dock G5,Electronics,Peripherals,HP,2025-11-13,1,198.89,0.00,Retail,Debit Card,Bruno,South,116.75,9418.08,1737.43,203.24,1
13066,C0287,Igor Mendes,Consumer,Returning,2022-08-16,2025-04-11,P1004,Galaxy S24,Electronics,Smartphones,Samsung,2024-02-06,2,856.25,0.00,Online,Debit Card,Ana,East,138.19,7987.58,3384.04,309.82,0
13067,C0168,Gabriel Costa,Corporate,New,2022-09-30,2024-02-28,P1020,Legion Slim 5,Electronics,Laptops,Lenovo,2024-02-28,1,1349.72,0.30,Online,Cash,Ana,Central,225.10,6362.29,3970.00,56.05,0
13068,C0034,Mateus Souza,Consumer,Returning,2023-09-26,2025-10-15,P1008,HomePod mini,Electronics,Audio,Apple,2025-05-21,1,115.12,0.05,Online,Credit Card,Camila,East,202.77,10091.03,5374.21,423.65,0
13069,C0195,Aline Rocha,Consumer,Returning,2022-08-16,2025-02-23,P1034,iPhone 15 Plus,Electronics,Smartphones,Apple,2024-01-04,3,1112.60,0.05,Online,Credit Card,Camila,North,299.18,5371.86,2299.96,216.55,0
13070,C1750,João Ribeiro,Consumer,Returning,2023-01-13,2025-12-18,P1026,Inspiron 15,Electronics,Laptops,Dell,2025-10-27,1,770.78,0.10,Online,Credit Card,Diego,Central,224.51,11823.76,5752.31,364.83,0
13071,C0683,Mateus Araújo,Consumer,Returning,2022-11-09,2025-12-24,P1003,iPad mini,Electronics,Tablets,Apple,2024-10-15,1,551.88,0.05,Online,Credit Card,Diego,Central,273.87,6219.19,5449.66,353.42,0
13072,C1061,Juliana Silva,SMB,Returning,2022-10-11,2025-10-23,P1002,Redmi Note 13,Electronics,Smartphones,Xiaomi,2024-02-25,1,330.10,0.10,Retail,Debit Card,Bruno,North,182.63,4751.61,4283.94,255.23,1
13073,C0994,Igor Souza,SMB,Returning,2023-07-05,2025-08-27,P1023,Galaxy A55,Electronics,Smartphones,Samsung,2025-08-27,1,517.10,0.15,Online,Credit Card,Ana,Central,23.78,5299.11,4663.32,397.87,0
13074,C0295,Pedro Lima,Consumer,Returning,2023-02-20,2024-07-15,P1035,Galaxy S24 Ultra,Electronics,Smartphones,Samsung,2024-07-15,1,1238.43,0.00,Online,Debit Card,Ana,North,222.33,6132.11,366.24,267.23,0
13075,C0911,Mateus Barbosa,Consumer,Returning,2023-11-09,2025-05-30,P1029,Galaxy Tab A9+,Electronics,Tablets,Samsung,2024-07-08,2,297.10,0.00,Online,Credit Card,Diego,South,313.11,7712.35,4087.93,251.31,0
13076,C1268,Igor Martins,Consumer,Returning,2023-04-10,2025-10-06,P1045,Tab Extreme,Electronics,Tablets,Lenovo,2024-07-17,1,980.00,0.15,Retail,Credit Card,Ana,South,306.79,7311.49,5553.62,116.68,0
13077,C0536,Rafael Gomes,Consumer,Returning,2023-02-20,2024-01-08,P1008,HomePod mini,Electronics,Audio,Apple,2024-01-08,1,109.31,0.05,Online,Cash,Ana,East,174.58,12235.98,2975.32,445.29,1
13078,C1006,Lucas Mendes,Consumer,Returning,2022-07-14,2024-07-05,P1042,MX Master 3S,Electronics,Peripherals,Logitech,2024-07-05,3,125.65,0.20,Online,Cash,Ana,North,238.05,6796.73,4160.66,126.05,0
13079,C1356,Rafael Alves,Consumer,Returning,2022-10-04,2025-06-21,P1009,iPad Air,Electronics,Tablets,Apple,2024-07-11,1,840.87,0.05,Online,Credit Card,Bruno,East,269.38,13953.14,5064.00,98.66,0
13080,C0643,Patrícia Gomes,Consumer,New,2023-11-11,2025-07-10,P1030,Flip 6,Electronics,Audio,JBL,2025-07-10,1,126.47,0.10,Online,Credit Card,Camila,Central,127.58,10080.68,1770.35,290.72,0
13081,C0146,Mariana Ribeiro,SMB,Returning,2023-02-18,2025-12-12,P1017,Charge 5,Electronics,Audio,JBL,2025-12-12,3,189.08,0.00,Online,Debit Card,Camila,East,258.81,10697.42,5108.03,425.86,0
13082,C0331,Mariana Pereira,SMB,New,2023-09-29,2024-07-13,P1021,Tune 770NC,Electronics,Audio,JBL,2024-07-13,1,144.60,0.00,Retail,Credit Card,Ana,Central,211.38,8121.33,4203.50,379.68,0
13083,C0815,Beatriz Lima,Consumer,Returning,2022-12-22,2025-04-20,P1028,Galaxy Tab S9,Electronics,Tablets,Samsung,2024-09-06,2,853.66,0.05,Online,Credit Card,Camila,East,237.34,9809.23,2966.92,317.37,0
13084,C1241,Renato Barbosa,Consumer,Returning,2022-09-15,2024-12-30,P1032,DeathAdder V3,Electronics,Peripherals,Razer,2024-12-30,2,75.96,0.10,Online,Debit Card,Camila,North,302.63,7486.18,2017.45,130.10,1
13085,C1012,Thiago Gomes,Consumer,New,2023-05-16,2025-03-10,P1019,ThinkPad E14,Electronics,Laptops,Lenovo,2025-03-10,1,1123.71,0.10,Online,Debit Card,Ana,West,121.79,6693.86,449.47,273.50,0
13086,C1052,Beatriz Mendes,Consumer,New,2023-05-04,2024-06-17,P1034,iPhone 15 Plus,Electronics,Smartphones,Apple,2024-06-17,2,1049.09,0.00,Online,Credit Card,Camila,North,115.07,9801.24,2760.10,302.83,0
13087,C0438,João Lima,SMB,Returning,2023-06-10,2025-10-11,P1027,320K Keyboard,Electronics,Peripherals,HP,2025-05-13,1,38.01,0.05,Online,Debit Card,Camila,West,37.80,16299.73,6100.12,98.72,0
13088,C1400,Juliana Silva,Consumer,New,2022-11-02,2024-04-09,P1034,iPhone 15 Plus,Electronics,Smartphones,Apple,2024-04-09,1,1096.50,0.10,Online,Debit Card,Bruno,Central,192.82,8121.44,569.41,361.46,0
13089,C1260,Pedro Pereira,Consumer,Returning,2023-01-23,2025-10-06,P1007,iPhone 14,Electronics,Smartphones,Apple,2025-09-01,1,795.60,0.00,Online,Debit Card,Bruno,Central,26.69,7868.32,616.08,228.88,0
13090,C1503,Beatriz Gomes,Consumer,Returning,2023-09-21,2025-11-06,P1007,iPhone 14,Electronics,Smartphones,Apple,2025-11-06,1,792.31,0.00,Retail,Debit Card,Diego,Central,315.96,8203.65,763.67,303.23,0
13091,C0409,Mariana Oliveira,Consumer,Returning,2023-03-13,2025-06-28,P1006,iPhone 15,Electronics,Smartphones,Apple,2025-06-28,1,934.61,0.10,Online,Credit Card,Eduardo,South,133.32,13279.34,914.46,350.45,0
13092,C1371,Mariana Costa,Corporate,Returning,2023-06-04,2025-12-03,P1002,Redmi Note 13,Electronics,Smartphones,Xiaomi,2025-12-03,1,327.44,0.00,Online,Debit Card,Camila,North,120.03,12759.96,4465.68,218.63,0
13093,C1194,Renato Costa,Consumer,Returning,2022-11-01,2024-12-20,P1039,235 Wireless Mouse,Electronics,Peripherals,HP,2024-11-02,2,29.92,0.05,Online,Debit Card,Ana,West,100.91,15227.89,2758.13,396.21,1
13094,C0291,Pedro Alves,Consumer,Returning,2023-01-22,2025-10-12,P1028,Galaxy Tab S9,Electronics,Tablets,Samsung,2024-10-30,1,968.82,0.15,Online,Credit Card,Eduardo,Central,210.21,15960.94,233.13,152.06,0
13095,C0062,Vanessa Costa,Consumer,Returning,2023-08-06,2025-11-11,P1033,SRS-XB100,Electronics,Audio,Sony,2024-08-29,1,60.73,0.00,Online,Debit Card,Ana,North,21.11,14528.63,409.09,207.12,0
13096,C0368,Thiago Costa,Consumer,Returning,2023-11-01,2025-07-02,P1004,Galaxy S24,Electronics,Smartphones,Samsung,2024-06-03,1,878.69,0.10,Online,Debit Card,Diego,South,135.31,7208.34,1547.16,388.87,0
13097,C0686,Mateus Barbosa,SMB,Returning,2023-06-19,2025-07-20,P1004,Galaxy S24,Electronics,Smartphones,Samsung,2025-07-20,1,890.71,0.00,Retail,Debit Card,Eduardo,East,266.25,5480.34,435.99,236.25,0
13098,C0437,Pedro Mendes,SMB,Returning,2023-03-21,2025-05-17,P1012,MacBook Air M3,Electronics,Laptops,Apple,2025-01-31,1,1557.91,0.05,Online,Credit Card,Eduardo,East,260.97,9857.99,1768.19,62.17,0
13099,C1276,Mateus Martins,Consumer,Returning,2023-08-29,2025-10-13,P1008,HomePod mini,Electronics,Audio,Apple,2025-03-04,1,113.62,0.05,Retail,Credit Card,Bruno,North,57.77,6178.18,4.81,234.59,0
13100,C0718,Ana Pereira,Consumer,Returning,2023-05-16,2025-05-26,P1036,AirPods Pro,Electronics,Audio,Apple,2025-05-26,1,244.69,0.05,Online,Credit Card,Camila,South,129.52,14034.50,4553.55,281.38,0
13101,C1062,Juliana Rocha,Consumer,Returning,2023-09-03,2025-06-16,P1027,320K Keyboard,Electronics,Peripherals,HP,2024-02-29,2,38.81,0.20,Online,Cash,Eduardo,East,165.23,6260.94,2810.94,246.07,1
13102,C1010,Larissa Martins,Corporate,Returning,2022-11-07,2025-08-05,P1041,Tab P12,Electronics,Tablets,Lenovo,2025-08-05,1,373.66,0.00,Online,Credit Card,Bruno,Central,280.02,9362.33,79.76,362.00,0
13103,C0091,Carlos Martins,Consumer,Returning,2023-08-02,2025-05-13,P1007,iPhone 14,Electronics,Smartphones,Apple,2024-12-12,1,832.36,0.05,Retail,Credit Card,Camila,South,237.86,6427.01,2412.85,322.64,0
13104,C0689,Vanessa Lima,SMB,Returning,2023-05-20,2025-06-23,P1025,USB-C Dock G5,Electronics,Peripherals,HP,2024-02-12,1,195.52,0.00,Online,Debit Card,Bruno,West,237.31,15183.66,3550.44,361.57,0
13105,C1409,Igor Barbosa,Consumer,Returning,2022-11-05,2025-11-20,P1010,Brio 500,Electronics,Peripherals,Logitech,2025-01-15,2,136.82,0.15,Online,Credit Card,Bruno,West,176.80,8803.48,2023.72,101.75,0
13106,C1382,Beatriz Barbosa,Consumer,Returning,2022-10-22,2024-03-15,P1023,Galaxy A55,Electronics,Smartphones,Samsung,2024-03-15,1,484.78,0.20,Online,Credit Card,Diego,North,224.60,8194.68,3185.63,153.20,0
13107,C0692,Thiago Costa,Consumer,Returning,2022-12-17,2025-03-21,P1022,XPS 13,Electronics,Laptops,Dell,2025-03-20,1,1338.57,0.15,Online,Credit Card,Eduardo,North,76.33,10053.32,3090.02,310.67,0
13108,C1661,Vanessa Araújo,Consumer,Returning,2023-05-11,2024-07-04,P1004,Galaxy S24,Electronics,Smartphones,Samsung,2024-02-29,2,966.33,0.00,Online,Credit Card,Eduardo,Central,263.04,10272.16,5543.34,212.67,0
13109,C1101,Ana Barbosa,Corporate,Returning,2022-07-26,2025-08-30,P1018,MacBook Pro 14,Electronics,Laptops,Apple,2024-08-08,1,1853.78,0.15,Online,Credit Card,Diego,Central,262.05,7628.36,3692.49,113.77,0
